"id"	"sex"	"degree"	"income"	"marital"	"age"	"height"	"weight"	"hrswrk"
"886"	2267	"FEMALE"	"JUNIOR COLLEGE"	10161.25	"MARRIED"	41	69	195	25
"887"	2268	"FEMALE"	"GRADUATE"	49882.5	"DIVORCED"	70	70	226	32
"888"	2269	"MALE"	"HIGH SCHOOL"	33255	"MARRIED"	56	78	240	40
"889"	2273	"MALE"	"HIGH SCHOOL"	20322.5	"MARRIED"	30	69	215	40
"890"	2274	"FEMALE"	"LT HIGH SCHOOL"	2586.5	"MARRIED"	46	62	124	40
"891"	2276	"MALE"	"HIGH SCHOOL"	33255	"MARRIED"	30	73	170	20
"892"	2278	"FEMALE"	"HIGH SCHOOL"	40645	"MARRIED"	60	64	220	52
"893"	2283	"FEMALE"	"BACHELOR"	8313.75	"NEVER MARRIED"	39	64	165	40
"894"	2285	"FEMALE"	"HIGH SCHOOL"	33255	"SEPARATED"	26	61	186	30
"895"	2286	"FEMALE"	"HIGH SCHOOL"	49882.5	"MARRIED"	58	65	212	40
"896"	2288	"MALE"	"GRADUATE"	158656.952	"DIVORCED"	62	71	220	50
"897"	2290	"FEMALE"	"JUNIOR COLLEGE"	15703.75	"MARRIED"	48	66	168	52
"898"	2294	"MALE"	"HIGH SCHOOL"	17551.25	"NEVER MARRIED"	40	70	205	47
"899"	2295	"FEMALE"	"HIGH SCHOOL"	20322.5	"MARRIED"	41	63	190	40
"900"	2297	"FEMALE"	"JUNIOR COLLEGE"	49882.5	"MARRIED"	39	64	190	28
"901"	2303	"FEMALE"	"HIGH SCHOOL"	6651	"MARRIED"	59	60	141	15
"902"	2309	"FEMALE"	"HIGH SCHOOL"	24017.5	"MARRIED"	58	67	140	36
"903"	2312	"MALE"	"HIGH SCHOOL"	27712.5	"MARRIED"	22	69	175	45
"904"	2313	"MALE"	"HIGH SCHOOL"	40645	"NEVER MARRIED"	33	71	205	89
"905"	2314	"MALE"	"BACHELOR"	17551.25	"NEVER MARRIED"	27	70	235	28
"906"	2315	"FEMALE"	"BACHELOR"	33255	"NEVER MARRIED"	46	74	200	60
"907"	2319	"FEMALE"	"LT HIGH SCHOOL"	1478	"MARRIED"	43	65	192	32
"908"	2324	"FEMALE"	"GRADUATE"	24017.5	"MARRIED"	45	67	174	40
"909"	2335	"MALE"	"GRADUATE"	49882.5	"MARRIED"	43	72	218	40
"910"	2337	"FEMALE"	"JUNIOR COLLEGE"	10161.25	"MARRIED"	44	64	225	40
"911"	2339	"FEMALE"	"HIGH SCHOOL"	27712.5	"DIVORCED"	24	64	143	40
"912"	2343	"MALE"	"JUNIOR COLLEGE"	49882.5	"WIDOWED"	44	68	190	45
"913"	2345	"MALE"	"HIGH SCHOOL"	17551.25	"MARRIED"	65	76	280	20
"914"	2348	"FEMALE"	"HIGH SCHOOL"	2586.5	"NEVER MARRIED"	19	60	108	40
"915"	2350	"FEMALE"	"HIGH SCHOOL"	369.5	"WIDOWED"	74	61	124	30
"916"	2351	"FEMALE"	"HIGH SCHOOL"	24017.5	"MARRIED"	31	65	180	40
"917"	2352	"FEMALE"	"HIGH SCHOOL"	27712.5	"DIVORCED"	54	67	165	40
"918"	2354	"MALE"	"HIGH SCHOOL"	103460	"DIVORCED"	49	69	228	50
"919"	2358	"FEMALE"	"BACHELOR"	15703.75	"DIVORCED"	42	69	194	83
"920"	2361	"MALE"	"HIGH SCHOOL"	17551.25	"MARRIED"	60	72	220	40
"921"	2364	"MALE"	"BACHELOR"	8313.75	"NEVER MARRIED"	54	69	260	60
"922"	2365	"MALE"	"HIGH SCHOOL"	40645	"DIVORCED"	48	72	244	70
"923"	2366	"MALE"	"BACHELOR"	20322.5	"WIDOWED"	76	63	105	8
"924"	2368	"FEMALE"	"HIGH SCHOOL"	27712.5	"DIVORCED"	64	65	126	40
"925"	2369	"MALE"	"HIGH SCHOOL"	88680	"MARRIED"	32	68	170	40
"926"	2370	"MALE"	"HIGH SCHOOL"	40645	"MARRIED"	50	70	240	65
"927"	2373	"FEMALE"	"JUNIOR COLLEGE"	20322.5	"MARRIED"	59	66	136	55
"928"	2374	"MALE"	"GRADUATE"	158656.952	"DIVORCED"	40	70	290	89
"929"	2377	"MALE"	"HIGH SCHOOL"	10161.25	"NEVER MARRIED"	24	66	180	28
"930"	2378	"FEMALE"	"BACHELOR"	15703.75	"NEVER MARRIED"	24	65	139	45
"931"	2380	"FEMALE"	"HIGH SCHOOL"	4803.5	"NEVER MARRIED"	26	59	145	35
"932"	2381	"FEMALE"	"HIGH SCHOOL"	13856.25	"NEVER MARRIED"	30	66	140	40
"933"	2383	"MALE"	"HIGH SCHOOL"	60967.5	"MARRIED"	49	68	178	45
"934"	2385	"FEMALE"	"BACHELOR"	33255	"NEVER MARRIED"	38	67	185	44
"935"	2387	"FEMALE"	"BACHELOR"	33255	"MARRIED"	54	62	135	40
"936"	2393	"MALE"	"HIGH SCHOOL"	40645	"NEVER MARRIED"	28	72	270	55
"937"	2394	"FEMALE"	"JUNIOR COLLEGE"	17551.25	"MARRIED"	40	63	161	30
"938"	2395	"MALE"	"HIGH SCHOOL"	369.5	"DIVORCED"	20	73	185	24
"939"	2397	"FEMALE"	"HIGH SCHOOL"	24017.5	"MARRIED"	56	63	168	40
"940"	2399	"MALE"	"HIGH SCHOOL"	20322.5	"NEVER MARRIED"	24	74	220	35
"941"	2400	"MALE"	"GRADUATE"	33255	"MARRIED"	38	69	170	50
"942"	2401	"FEMALE"	"HIGH SCHOOL"	40645	"NEVER MARRIED"	47	64	280	40
"943"	2403	"FEMALE"	"GRADUATE"	33255	"MARRIED"	54	62	130	46
"944"	2405	"FEMALE"	"LT HIGH SCHOOL"	8313.75	"MARRIED"	30	64	138	30
"945"	2407	"FEMALE"	"BACHELOR"	40645	"MARRIED"	54	65	148	40
"946"	2412	"MALE"	"JUNIOR COLLEGE"	49882.5	"MARRIED"	51	67	150	40
"947"	2413	"FEMALE"	"HIGH SCHOOL"	5542.5	"MARRIED"	51	66	153	15
"948"	2415	"FEMALE"	"HIGH SCHOOL"	6651	"NEVER MARRIED"	31	64	135	34
"949"	2416	"MALE"	"HIGH SCHOOL"	49882.5	"DIVORCED"	44	70	220	57
"950"	2417	"FEMALE"	"BACHELOR"	40645	"DIVORCED"	63	67	175	50
"951"	2418	"FEMALE"	"HIGH SCHOOL"	33255	"NEVER MARRIED"	27	64	260	40
"952"	2419	"MALE"	"LT HIGH SCHOOL"	60967.5	"MARRIED"	48	70	205	65
"953"	2423	"MALE"	"BACHELOR"	60967.5	"MARRIED"	30	67	195	48
"954"	2428	"MALE"	"GRADUATE"	158656.952	"MARRIED"	67	70	183	75
"955"	2434	"FEMALE"	"JUNIOR COLLEGE"	33255	"MARRIED"	29	65	135	24
"956"	2438	"FEMALE"	"JUNIOR COLLEGE"	17551.25	"DIVORCED"	42	59	155	41
"957"	2447	"FEMALE"	"LT HIGH SCHOOL"	12008.75	"DIVORCED"	62	68	200	35
"958"	2450	"FEMALE"	"HIGH SCHOOL"	4064.5	"MARRIED"	62	67	264	80
"959"	2451	"FEMALE"	"HIGH SCHOOL"	20322.5	"MARRIED"	52	65	237	55
"960"	2454	"FEMALE"	"HIGH SCHOOL"	33255	"MARRIED"	26	63	180	55
"961"	2455	"MALE"	"JUNIOR COLLEGE"	15703.75	"MARRIED"	71	72	165	70
"962"	2457	"MALE"	"HIGH SCHOOL"	12008.75	"MARRIED"	74	68	185	40
"963"	2459	"MALE"	"BACHELOR"	33255	"MARRIED"	40	70	200	60
"964"	2464	"MALE"	"HIGH SCHOOL"	15703.75	"NEVER MARRIED"	20	68	153	40
"965"	2465	"FEMALE"	"HIGH SCHOOL"	17551.25	"MARRIED"	40	68	212	44
"966"	2466	"MALE"	"HIGH SCHOOL"	40645	"DIVORCED"	56	69	190	40
"967"	2467	"MALE"	"HIGH SCHOOL"	33255	"DIVORCED"	64	68	150	40
"968"	2474	"FEMALE"	"BACHELOR"	158656.952	"DIVORCED"	38	65	145	45
"969"	2475	"MALE"	"JUNIOR COLLEGE"	49882.5	"MARRIED"	53	73	235	67
"970"	2480	"FEMALE"	"HIGH SCHOOL"	20322.5	"DIVORCED"	55	65	208	40
"971"	2482	"FEMALE"	"HIGH SCHOOL"	17551.25	"DIVORCED"	53	70	170	20
"972"	2484	"FEMALE"	"HIGH SCHOOL"	17551.25	"MARRIED"	56	64	250	40
"973"	2488	"FEMALE"	"HIGH SCHOOL"	20322.5	"NEVER MARRIED"	26	66	202	28
"974"	2492	"FEMALE"	"HIGH SCHOOL"	5542.5	"NEVER MARRIED"	25	64	103	34
"975"	2500	"MALE"	"HIGH SCHOOL"	20322.5	"DIVORCED"	53	72	200	60
"976"	2508	"FEMALE"	"JUNIOR COLLEGE"	17551.25	"MARRIED"	41	61	160	40
"977"	2510	"MALE"	"HIGH SCHOOL"	24017.5	"WIDOWED"	46	71	323	43
"978"	2512	"MALE"	"JUNIOR COLLEGE"	33255	"NEVER MARRIED"	34	70	180	40
"979"	2514	"FEMALE"	"HIGH SCHOOL"	13856.25	"MARRIED"	34	63	125	40
"980"	2517	"MALE"	"GRADUATE"	40645	"MARRIED"	65	68	165	40
"981"	2518	"FEMALE"	"BACHELOR"	17551.25	"MARRIED"	48	68	140	55
"982"	2519	"FEMALE"	"HIGH SCHOOL"	8313.75	"MARRIED"	38	65	193	15
"983"	2521	"FEMALE"	"BACHELOR"	6651	"MARRIED"	48	70	150	20
"984"	2522	"FEMALE"	"HIGH SCHOOL"	24017.5	"DIVORCED"	49	67	200	50
"985"	2523	"MALE"	"BACHELOR"	24017.5	"MARRIED"	54	72	195	40
"986"	2524	"MALE"	"BACHELOR"	33255	"MARRIED"	49	70	195	40
"987"	2525	"FEMALE"	"BACHELOR"	33255	"MARRIED"	53	64	150	40
"988"	2526	"MALE"	"BACHELOR"	40645	"MARRIED"	52	72	200	50
"989"	2530	"MALE"	"HIGH SCHOOL"	33255	"MARRIED"	62	71	215	48
"990"	2531	"MALE"	"HIGH SCHOOL"	1478	"NEVER MARRIED"	40	71	230	48
"991"	2535	"MALE"	"HIGH SCHOOL"	33255	"DIVORCED"	56	72	195	46
"992"	2536	"MALE"	"HIGH SCHOOL"	8313.75	"NEVER MARRIED"	24	68	145	40
"993"	2537	"MALE"	"HIGH SCHOOL"	27712.5	"NEVER MARRIED"	27	68	180	40
"994"	2538	"FEMALE"	"HIGH SCHOOL"	15703.75	"WIDOWED"	71	63	140	48
